time,open,high,low,close
1652079600,4086.46,4087.08,4080.83,4081.83
1652083200,4082.08,4087.08,4076.83,4076.83
1652086800,4076.71,4092.83,4076.58,4089.33
1652090400,4088.83,4099.33,4075.08,4077.08
1652094000,4077.21,4078.83,4057.83,4070.08
1652097600,4069.96,4075.08,4056.33,4062.08
1652101200,4062.33,4064.08,4040.08,4044.58
1652104800,4044.83,4059.08,4037.58,4056.58
1652108400,4056.08,4067.83,4048.83,4061.58
1652112000,4061.83,4075.08,4043.58,4061.83
1652115600,4062.08,4064.83,4019.21,4020.33
1652119200,4019.08,4035.83,4004.08,4029.83
1652122800,4029.33,4051.33,4017.33,4018.08
1652126400,4017.96,4030.33,4004.83,4016.58
1652130000,4016.08,4027.08,4001.83,4023.33
1652133600,4024.08,4036.46,3976.58,3993.08
1652137200,3994.33,4007.08,3992.08,3995.96
1652144400,4000.83,4008.33,3998.83,4006.58
1652148000,4006.83,4007.08,3997.58,4005.58
1652151600,4005.33,4006.33,3968.08,3979.21
1652155200,3979.33,4003.83,3974.83,4000.58
1652158800,4001.08,4015.33,3997.83,4010.83
1652162400,4011.08,4016.33,4005.58,4016.08
1652166000,4015.83,4016.33,4013.33,4014.83
1652169600,4014.71,4027.21,4012.83,4018.83
1652173200,4018.58,4038.08,4016.46,4035.83
1652176800,4036.21,4038.08,4018.83,4020.71
1652180400,4020.83,4038.33,4019.33,4036.71
1652184000,4036.58,4041.08,4024.33,4025.33
1652187600,4025.58,4034.96,4022.83,4023.58
1652191200,4023.08,4026.08,4012.71,4022.33
1652194800,4022.21,4051.58,4022.08,4049.83
1652198400,4049.58,4071.58,4029.58,4051.83
1652202000,4052.33,4061.08,3994.33,4000.71
1652205600,4000.33,4009.58,3968.58,3985.08
1652209200,3985.83,3995.83,3959.58,3970.08
1652212800,3970.33,4042.08,3967.08,4041.58
1652216400,4042.08,4043.33,4010.08,4023.58
1652220000,4024.08,4038.58,3991.83,4001.58
1652223600,4001.83,4005.33,3993.08,3996.96
1652230800,3996.48,4003.48,3994.73,4002.23
1652234400,4002.36,4004.48,3992.48,3997.98
1652238000,3997.73,4011.23,3993.98,4002.36
1652241600,4002.48,4014.66,3998.23,4013.23
1652245200,4012.98,4020.73,4011.48,4017.23
1652248800,4016.98,4019.73,4014.98,4017.73
1652252400,4017.48,4019.48,4015.48,4019.23
1652256000,4019.36,4020.98,4015.23,4017.23
1652259600,4016.86,4022.98,4011.98,4015.36
1652263200,4015.98,4019.48,4006.73,4015.36
