time,open,high,low,close
1634817600,1786.02,1787.93,1784.73,1787.65
1634821200,1787.53,1787.63,1784.10,1784.30
1634824800,1784.29,1784.91,1777.53,1778.39
1634828400,1778.47,1786.07,1776.51,1782.78
1634832000,1782.83,1785.90,1779.56,1779.90
1634835600,1779.78,1781.81,1778.40,1780.20
1634839200,1780.15,1782.84,1778.67,1782.56
1634842800,1782.57,1783.27,1780.02,1780.47
1634846400,1780.47,1781.79,1778.56,1778.72
1634850000,1778.82,1781.46,1778.55,1781.03
1634853600,1781.04,1784.87,1780.49,1783.97
1634857200,1783.97,1784.33,1781.99,1782.46
1634864400,1783.37,1783.98,1782.95,1783.76
1634868000,1783.74,1786.13,1783.71,1784.66
1634871600,1784.58,1786.32,1783.55,1785.20
1634875200,1785.20,1787.09,1784.49,1785.03
1634878800,1785.04,1787.14,1784.84,1786.75
1634882400,1786.73,1788.11,1785.79,1787.08
1634886000,1787.08,1787.69,1786.12,1786.38
1634889600,1786.42,1787.59,1786.12,1786.76
1634893200,1786.72,1793.67,1786.43,1793.08
1634896800,1793.08,1794.51,1791.01,1793.19
1634900400,1793.18,1794.71,1790.32,1791.08
1634904000,1791.08,1793.32,1790.51,1793.12
1634907600,1793.14,1794.30,1792.07,1792.18
1634911200,1792.22,1795.08,1791.89,1792.38
1634914800,1792.38,1806.88,1791.32,1805.79
1634918400,1805.78,1809.62,1803.36,1807.98
1634922000,1808.02,1812.40,1807.27,1811.98
1634925600,1811.89,1813.83,1782.90,1785.89
1634929200,1785.85,1798.59,1784.46,1797.38
1634932800,1797.38,1798.56,1791.27,1791.56
1634936400,1791.56,1795.18,1791.44,1794.05
1634940000,1794.05,1794.52,1792.13,1794.25
1634943600,1794.25,1794.39,1792.02,1792.68
1635123600,1793.05,1794.42,1792.54,1793.96
1635127200,1793.96,1794.45,1792.51,1794.41
1635130800,1794.50,1797.75,1793.14,1797.10
1635134400,1797.13,1797.86,1792.41,1794.79
1635138000,1794.79,1795.25,1792.29,1795.17
1635141600,1795.14,1799.14,1795.03,1798.44
1635145200,1798.45,1801.16,1797.59,1800.55
1635148800,1800.44,1800.73,1797.21,1800.57
1635152400,1800.47,1800.55,1796.07,1796.61
1635156000,1796.39,1799.97,1796.09,1799.05
1635159600,1799.06,1803.60,1798.65,1803.16
1635163200,1803.21,1803.68,1798.53,1799.45
1635166800,1799.46,1800.14,1798.58,1799.79
1635170400,1799.79,1802.17,1799.78,1801.77
1635174000,1801.71,1804.72,1800.51,1803.17
1635177600,1803.16,1810.01,1801.65,1807.80
1635181200,1807.82,1809.76,1805.16,1807.09
1635184800,1807.01,1808.59,1805.46,1808.15
1635188400,1808.14,1808.73,1806.76,1806.97
1635192000,1806.96,1807.33,1805.15,1806.68
1635195600,1806.69,1808.31,1806.62,1808.18
1635199200,1808.30,1808.40,1805.66,1806.80
1635202800,1806.75,1807.03,1806.41,1806.91
1635210000,1807.43,1808.16,1807.28,1807.33
1635213600,1807.36,1808.31,1807.07,1807.90
1635217200,1807.84,1807.93,1805.35,1805.39
1635220800,1805.40,1806.88,1802.73,1805.22
1635224400,1805.25,1805.95,1803.58,1804.35
1635228000,1804.29,1805.29,1803.26,1803.26
1635231600,1803.25,1803.51,1801.82,1803.48
1635235200,1803.53,1805.60,1803.16,1805.07
1635238800,1805.07,1806.57,1802.83,1804.31
1635242400,1804.43,1804.78,1800.13,1800.57
1635246000,1800.59,1803.23,1799.96,1802.28
1635249600,1802.28,1803.79,1801.31,1802.98
1635253200,1803.01,1803.57,1801.41,1801.46
1635256800,1801.46,1804.36,1801.18,1802.99
1635260400,1802.91,1804.62,1794.23,1799.37
1635264000,1799.47,1800.91,1788.69,1790.07
1635267600,1789.99,1790.01,1782.37,1785.96
1635271200,1785.99,1790.21,1785.41,1789.87
1635274800,1789.85,1792.98,1789.83,1792.03
1635278400,1792.04,1793.78,1790.50,1791.02
1635282000,1791.08,1793.92,1791.08,1793.65
1635285600,1793.59,1795.09,1792.95,1793.42
1635289200,1793.43,1794.32,1792.97,1793.37
1635296400,1793.09,1793.16,1791.93,1792.10
1635300000,1792.12,1793.63,1792.12,1793.62
1635303600,1793.64,1794.38,1791.81,1791.92
1635307200,1791.92,1793.17,1788.32,1789.46
1635310800,1789.45,1789.91,1788.39,1788.44
1635314400,1788.45,1789.37,1787.18,1789.15
1635318000,1789.16,1789.89,1788.86,1789.20
1635321600,1789.19,1789.19,1785.48,1785.98
1635325200,1785.97,1791.66,1785.66,1791.06
1635328800,1791.05,1791.52,1785.44,1787.58
1635332400,1787.58,1788.25,1783.50,1786.54
1635336000,1786.54,1788.52,1783.80,1786.87
1635339600,1786.88,1790.34,1786.10,1789.27
1635343200,1789.24,1791.95,1788.59,1791.22
1635346800,1791.22,1796.12,1789.15,1794.12
1635350400,1794.03,1798.21,1791.96,1795.12
1635354000,1795.11,1795.24,1784.81,1792.07
1635357600,1792.06,1794.92,1791.08,1794.47
1635361200,1794.49,1796.87,1794.23,1794.70
1635364800,1794.69,1798.06,1794.64,1797.77
1635368400,1797.77,1799.06,1796.70,1797.91
1635372000,1797.95,1798.33,1793.93,1798.25
